³ë¼±¹øÈ£,"?""»ç¿ë³â¿ù""",Ç¥ÁØ¹ö½ºÁ¤·ùÀåID,¹ö½ºÁ¤·ùÀåARS¹øÈ£,¿ª¸í,00½Ã½ÂÂ÷ÃÑ½Â°´¼ö,00½ÃÇÏÂ÷ÃÑ½Â°´¼ö,1½Ã½ÂÂ÷ÃÑ½Â°´¼ö,1½ÃÇÏÂ÷ÃÑ½Â°´¼ö,2½Ã½ÂÂ÷ÃÑ½Â°´¼ö,2½ÃÇÏÂ÷ÃÑ½Â°´¼ö,3½Ã½ÂÂ÷ÃÑ½Â°´¼ö,3½ÃÇÏÂ÷ÃÑ½Â°´¼ö,4½Ã½ÂÂ÷ÃÑ½Â°´¼ö,4½ÃÇÏÂ÷ÃÑ½Â°´¼ö,5½Ã½ÂÂ÷ÃÑ½Â°´¼ö,5½ÃÇÏÂ÷ÃÑ½Â°´¼ö,6½Ã½ÂÂ÷ÃÑ½Â°´¼ö,6½ÃÇÏÂ÷ÃÑ½Â°´¼ö,7½Ã½ÂÂ÷ÃÑ½Â°´¼ö,7½ÃÇÏÂ÷ÃÑ½Â°´¼ö,8½Ã½ÂÂ÷ÃÑ½Â°´¼ö,8½ÃÇÏÂ÷ÃÑ½Â°´¼ö,9½Ã½ÂÂ÷ÃÑ½Â°´¼ö,9½ÃÇÏÂ÷ÃÑ½Â°´¼ö,10½Ã½ÂÂ÷ÃÑ½Â°´¼ö,10½ÃÇÏÂ÷ÃÑ½Â°´¼ö,11½Ã½ÂÂ÷ÃÑ½Â°´¼ö,11½ÃÇÏÂ÷ÃÑ½Â°´¼ö,12½Ã½ÂÂ÷ÃÑ½Â°´¼ö,12½ÃÇÏÂ÷ÃÑ½Â°´¼ö,13½Ã½ÂÂ÷ÃÑ½Â°´¼ö,13½ÃÇÏÂ÷ÃÑ½Â°´¼ö,14½Ã½ÂÂ÷ÃÑ½Â°´¼ö,14½ÃÇÏÂ÷ÃÑ½Â°´¼ö,15½Ã½ÂÂ÷ÃÑ½Â°´¼ö,15½ÃÇÏÂ÷ÃÑ½Â°´¼ö,16½Ã½ÂÂ÷ÃÑ½Â°´¼ö,16½ÃÇÏÂ÷ÃÑ½Â°´¼ö,17½Ã½ÂÂ÷ÃÑ½Â°´¼ö,17½ÃÇÏÂ÷ÃÑ½Â°´¼ö,18½Ã½ÂÂ÷ÃÑ½Â°´¼ö,18½ÃÇÏÂ÷ÃÑ½Â°´¼ö,19½Ã½ÂÂ÷ÃÑ½Â°´¼ö,19½ÃÇÏÂ÷ÃÑ½Â°´¼ö,20½Ã½ÂÂ÷ÃÑ½Â°´¼ö,20½ÃÇÏÂ÷ÃÑ½Â°´¼ö,21½Ã½ÂÂ÷ÃÑ½Â°´¼ö,21½ÃÇÏÂ÷ÃÑ½Â°´¼ö,22½Ã½ÂÂ÷ÃÑ½Â°´¼ö,22½ÃÇÏÂ÷ÃÑ½Â°´¼ö,23½Ã½ÂÂ÷ÃÑ½Â°´¼ö,23½ÃÇÏÂ÷ÃÑ½Â°´¼ö,µî·ÏÀÏÀÚ
°­ºÏ10-1,201508,108900075,09786,»ï¾ç½ÃÀå,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1,2,17,5,14,6,6,9,7,6,5,9,19,7,16,6,6,21,12,26,21,7,20,8,22,6,16,19,28,13,23,0,0,20151217
°­ºÏ10-1,201508,108900070,09792,Æä¸®Ä«³ªÄ¡Å²,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,15,12,8,29,7,7,2,15,9,7,9,18,2,12,4,12,17,32,15,51,7,36,3,37,14,25,2,40,2,29,0,0,20151217
°­ºÏ10-1,201508,108900065,09799,º¸¶÷¹Ì¿ë½Ç,0,0,0,0,0,0,0,0,0,0,0,2,6,9,7,9,4,31,6,54,1,29,0,27,1,19,3,47,2,25,4,34,3,56,7,88,1,63,3,81,1,43,1,85,1,51,0,0,20151217
°­ºÏ10-1,201508,108000128,09216,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°üÀÔ±¸,0,0,0,0,0,0,0,0,0,0,12,0,55,0,3,0,7,0,15,5,60,0,46,1,47,1,38,1,29,1,29,0,7,0,5,0,22,1,27,1,25,1,17,1,8,0,0,0,20151217
°­ºÏ10-1,201508,108900156,09517,¸¶À»¹ö½º»ç¹«½Ç,0,0,0,0,0,0,0,0,0,0,1,0,41,0,1,0,2,0,2,0,22,0,14,1,8,0,11,3,30,4,9,0,2,1,2,0,7,2,8,1,11,0,2,2,0,0,0,0,20151217
°­ºÏ10-1,201508,108900141,09525,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°ü,0,0,0,0,0,0,0,0,0,0,30,0,114,0,79,2,35,1,51,0,64,0,68,0,62,1,57,0,58,0,48,4,23,1,19,1,19,1,31,2,22,0,12,3,8,2,0,0,20151217
°­ºÏ10-1,201508,108900135,09532,º¸¶÷¹Ì¿ë½Ç,0,0,0,0,0,0,0,0,0,0,3,0,43,0,46,3,24,1,35,1,42,1,43,0,30,3,21,2,24,2,27,0,19,2,18,0,9,0,14,4,6,1,2,1,3,1,0,0,20151217
°­ºÏ10-1,201508,108900128,09540,Æä¸®Ä«³ªÄ¡Å²,0,0,0,0,0,0,0,0,0,0,7,0,60,3,88,10,60,8,44,6,37,16,31,6,15,5,20,10,18,5,25,5,14,5,12,2,12,4,20,3,13,1,3,4,4,0,0,0,20151217
°­ºÏ10-1,201508,108900123,09548,»ï¾ç½ÃÀå.·Ôµ¥¸¶Æ®,0,0,0,0,0,0,0,0,0,0,7,0,40,9,123,22,109,28,101,50,20,18,32,21,23,20,19,47,26,23,32,18,33,35,55,25,38,25,26,14,12,8,3,9,1,3,0,0,20151217
°­ºÏ10-1,201508,108900121,09554,»ï¾çºÎµ¿»ê,0,0,0,0,0,0,0,0,0,0,20,2,65,4,163,34,149,28,140,38,71,26,114,31,74,28,66,25,71,25,74,10,107,15,87,17,127,17,58,7,33,5,26,1,18,0,0,0,20151217
°­ºÏ10-1,201508,108900172,09561,»ï¾ç¿À°Å¸®,0,0,0,0,0,0,0,0,0,0,9,1,49,15,66,16,93,21,110,21,33,5,55,9,56,11,23,8,36,7,47,4,81,9,52,13,53,10,26,10,23,3,21,7,11,1,0,0,20151217
°­ºÏ10-1,201508,108900115,09569,±¸.»ï¾ç±ØÀå,0,0,0,0,0,0,0,0,0,0,9,9,41,26,79,35,84,59,80,43,31,9,48,10,42,15,22,10,21,7,28,7,37,25,34,18,29,12,23,12,12,7,8,4,3,6,0,0,20151217
°­ºÏ10-1,201508,108900105,09586,¹Ì¾Æ¿ª6¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,0,60,0,481,3,1401,2,1377,1,1038,1,325,5,260,0,310,0,189,1,202,3,191,5,428,0,290,2,329,1,182,1,100,2,43,0,51,0,0,20151217
°­ºÏ10-1,201508,108900098,09594,¹Ì¾Æ¿ª7¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,6,47,149,138,183,245,406,283,334,317,157,163,189,133,404,196,289,144,311,148,381,118,860,211,727,141,1037,144,931,85,788,61,603,43,577,10,0,0,20151217
°­ºÏ10-1,201508,108900163,09577,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,0,11,0,58,2,102,1,111,0,122,0,32,0,42,0,31,0,21,0,25,0,28,2,51,1,70,0,56,0,25,0,19,0,16,0,10,0,0,20151217
°­ºÏ10-1,201507,108900029,09853,º®»ê¾ÆÆÄÆ®,0,0,0,0,0,0,0,0,0,0,0,2,28,9,0,1,1,1,0,3,9,12,5,15,5,20,4,16,11,26,2,10,0,0,0,1,3,15,4,44,4,15,4,24,2,25,0,4,20151217
°­ºÏ10-1,201507,108000139,09227,¼Ö»ùÅÍ³Î,0,0,0,0,0,0,0,0,0,0,18,0,74,14,5,2,1,0,3,0,47,18,14,9,15,45,25,19,32,19,18,20,3,0,0,0,8,8,6,13,10,18,4,14,3,9,0,1,20151217
°­ºÏ10-1,201507,108900155,09864,SK¾ÆÆÄÆ®,0,0,0,0,0,0,0,0,0,0,19,1,21,1,5,1,3,0,3,1,90,28,48,15,52,17,75,22,61,31,23,11,1,0,3,2,12,4,35,9,18,14,20,12,13,7,1,4,20151217
°­ºÏ10-1,201507,108900158,09501,¹Ì¼Û°æ·Î´ç,0,0,0,0,0,0,0,0,0,0,6,0,154,0,3,2,8,1,9,2,107,12,44,8,44,8,23,19,9,8,35,9,5,4,7,0,14,7,39,9,34,14,19,4,18,14,0,4,20151217
°­ºÏ10-1,201507,108900159,09817,¿ù»ê½´ÆÛ,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,61,0,25,11,15,1,19,3,14,0,19,0,36,1,28,0,27,1,81,1,64,0,67,1,55,2,53,0,89,2,61,0,0,20151217
°­ºÏ10-1,201507,108900050,09824,Á¤Àººô¶ó,0,0,0,0,0,0,0,0,0,0,0,1,0,8,5,23,7,27,1,13,0,15,1,14,0,22,0,30,0,37,0,29,1,41,1,48,0,47,0,50,0,50,0,71,0,56,0,0,20151217
°­ºÏ10-1,201507,108900045,09830,»¡·¡°ñÀÔ±¸,0,0,0,0,0,0,0,0,0,0,0,6,4,15,299,37,252,40,97,37,10,37,6,30,9,62,14,86,6,64,11,75,25,129,32,166,14,160,3,196,3,106,4,181,3,151,0,0,20151217
°­ºÏ10-1,201507,108900040,09835,Ã»¼Ò³âµ¶¼­½Ç,0,0,0,0,0,0,0,0,0,0,0,1,0,6,45,18,12,11,6,16,0,10,3,9,3,3,0,16,0,14,6,16,17,35,5,31,3,29,1,32,0,24,0,31,0,14,0,0,20151217
°­ºÏ10-1,201507,108900160,09840,ÇâÃµ»çÀÔ±¸,0,0,0,0,0,0,0,0,0,0,0,2,1,9,30,64,29,45,12,50,9,31,6,31,3,18,10,45,4,25,9,42,1,69,4,61,8,80,4,53,4,55,8,79,4,49,0,0,20151217
°­ºÏ10-1,201507,108900161,09847,¹Ì¾çÁß°íµîÇÐ±³,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1307,192,1303,138,637,85,28,35,4,48,0,57,0,82,1,54,50,94,265,180,221,193,183,237,1,174,0,109,1,191,2,131,0,1,20151217
°­ºÏ10-1,201507,108900158,09501,¹Ì¼Û°æ·Î´ç,0,0,0,0,0,0,0,0,0,0,1,1,9,0,1,0,4,0,5,0,17,2,45,2,56,3,51,2,38,3,48,5,0,0,0,0,1,0,2,0,0,0,5,0,7,1,0,0,20151217
°­ºÏ10-1,201507,108000128,09216,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°üÀÔ±¸,0,0,0,0,0,0,0,0,0,0,7,0,71,1,3,0,2,0,4,0,61,4,60,2,30,3,43,0,23,8,43,0,7,0,2,0,9,1,28,1,27,4,18,0,12,1,0,0,20151217
°­ºÏ10-1,201507,108900156,09517,¸¶À»¹ö½º»ç¹«½Ç,0,0,0,0,0,0,0,0,0,0,0,0,38,1,1,0,2,0,3,0,14,0,13,2,7,0,12,0,19,3,15,1,2,0,2,0,2,0,7,0,7,3,1,1,4,1,0,0,20151217
°­ºÏ10-1,201507,108900141,09525,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°ü,0,0,0,0,0,0,0,0,0,0,35,0,120,0,107,3,74,1,56,0,35,1,57,1,33,1,49,0,26,1,26,0,18,1,23,0,20,3,25,2,30,2,10,2,15,1,0,0,20151217
°­ºÏ10-1,201507,108900135,09532,º¸¶÷¹Ì¿ë½Ç,0,0,0,0,0,0,0,0,0,0,10,0,47,0,56,6,48,5,35,0,33,1,47,1,26,1,19,1,21,1,29,0,16,1,13,0,11,1,18,0,9,0,0,0,3,0,0,0,20151217
°­ºÏ10-1,201507,108900128,09540,Æä¸®Ä«³ªÄ¡Å²,0,0,0,0,0,0,0,0,0,0,5,0,74,2,178,11,71,16,44,11,23,4,29,6,15,4,25,8,21,6,23,2,12,4,6,2,19,1,11,3,9,2,5,2,7,1,0,0,20151217
°­ºÏ10-1,201507,108900123,09548,»ï¾ç½ÃÀå.·Ôµ¥¸¶Æ®,0,0,0,0,0,0,0,0,0,0,5,1,47,10,140,27,110,31,98,41,24,23,46,23,23,17,20,15,6,26,22,26,31,28,44,20,37,18,16,11,5,10,2,6,4,2,0,0,20151217
°­ºÏ10-1,201507,108900121,09554,»ï¾çºÎµ¿»ê,0,0,0,0,0,0,0,0,0,0,20,1,84,9,119,49,117,37,141,43,78,26,67,28,54,16,39,18,37,11,66,32,100,21,100,22,98,14,67,8,33,5,27,7,15,2,0,0,20151217
°­ºÏ10-1,201507,108900172,09561,»ï¾ç¿À°Å¸®,0,0,0,0,0,0,0,0,0,0,7,1,61,21,68,27,80,43,93,8,42,9,31,15,40,12,34,2,37,5,28,2,66,11,51,5,44,12,21,3,29,4,14,7,15,3,0,0,20151217
°­ºÏ10-1,201507,108900115,09569,±¸.»ï¾ç±ØÀå,0,0,0,0,0,0,0,0,0,0,11,4,42,33,77,67,82,77,74,53,26,8,22,15,28,6,16,7,12,8,22,8,34,12,30,17,35,20,9,9,10,10,5,2,2,5,0,0,20151217
°­ºÏ10-1,201507,108900163,09577,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,0,17,1,52,1,63,0,140,4,131,1,35,1,41,0,35,1,27,1,13,0,30,1,50,0,47,0,55,0,32,0,21,0,19,0,18,0,0,20151217
°­ºÏ10-1,201507,108900105,09586,¹Ì¾Æ¿ª6¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,0,68,1,583,34,1524,74,1762,52,1061,27,300,24,258,94,304,34,254,44,163,74,217,96,365,86,317,64,290,1,135,2,137,2,47,0,69,0,0,20151217
°­ºÏ10-1,201507,108900098,09594,¹Ì¾Æ¿ª7¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,6,44,144,157,169,258,351,221,248,228,142,137,134,107,312,117,230,98,261,82,363,79,604,101,698,127,873,117,926,67,807,75,630,36,636,14,0,0,20151217
°­ºÏ10-1,201507,108900096,09631,±ú¼øÀÌ±è¹ä,0,0,0,0,0,0,0,0,0,0,3,0,36,3,93,1,166,2,83,0,43,2,35,0,47,1,54,2,48,3,61,1,86,5,76,2,98,10,102,13,97,5,86,5,156,12,0,0,20151217
°­ºÏ10-1,201507,108900091,09718,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,1,0,22,14,33,10,28,26,26,10,12,4,17,7,32,11,20,11,24,7,21,27,24,21,28,37,34,39,22,32,25,39,27,21,11,22,0,0,20151217
°­ºÏ10-1,201507,108900087,09769,°­ºÏ¹Ý¼®±³È¸,0,0,0,0,0,0,0,0,0,0,2,1,16,27,23,19,16,59,20,48,10,26,13,20,26,39,22,26,15,28,11,44,28,63,16,69,28,68,33,91,25,70,22,61,17,59,0,0,20151217
°­ºÏ10-1,201507,108900173,09775,ÈÇ¶ö¶óÄ¡Å²,0,0,0,0,0,0,0,0,0,0,7,1,9,38,18,48,25,158,41,108,35,54,22,43,31,68,38,79,18,60,21,73,43,110,36,113,35,148,23,162,45,100,28,106,18,85,0,0,20151217
°­ºÏ10-1,201507,108900079,09780,»ïÀÏ¾à±¹.·Ôµ¥¸¶Æ®,0,0,0,0,0,0,0,0,0,0,5,0,37,14,63,18,75,105,80,55,71,25,79,14,96,29,199,56,142,43,135,65,239,82,208,78,188,106,161,82,109,54,247,87,128,56,0,0,20151217
°­ºÏ10-1,201507,108900075,09786,»ï¾ç½ÃÀå,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,8,3,7,1,6,7,9,5,10,6,9,8,17,7,5,21,17,12,22,9,17,7,17,10,18,2,13,9,23,7,22,0,0,20151217
°­ºÏ10-1,201507,108900070,09792,Æä¸®Ä«³ªÄ¡Å²,0,0,0,0,0,0,0,0,0,0,1,2,0,1,8,9,16,5,11,15,5,7,6,6,6,16,15,20,6,16,0,11,6,31,18,46,10,39,6,44,3,32,3,46,7,33,0,0,20151217
°­ºÏ10-1,201507,108900065,09799,º¸¶÷¹Ì¿ë½Ç,0,0,0,0,0,0,0,0,0,0,0,0,14,3,7,14,8,29,3,47,0,16,2,21,0,23,3,49,4,16,1,29,2,59,1,77,0,85,0,61,1,58,3,69,0,63,0,0,20151217
°­ºÏ10-1,201507,108900157,09806,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°ü,0,0,0,0,0,0,0,0,0,0,0,3,1,15,74,39,56,91,5,65,1,57,3,36,3,52,2,101,1,47,2,71,5,116,1,156,2,175,1,174,1,89,0,139,0,123,0,0,20151217
°­ºÏ10-1,201506,108900158,09501,¹Ì¼Û°æ·Î´ç,0,0,0,0,0,0,0,0,0,0,1,1,117,3,2,0,6,0,19,2,64,8,54,9,57,11,45,7,16,8,30,4,0,1,2,0,17,6,15,8,30,16,16,5,24,8,0,8,20151217
°­ºÏ10-1,201506,108900158,09501,¹Ì¼Û°æ·Î´ç,0,0,0,0,0,0,0,0,0,0,0,0,32,1,1,0,3,0,0,0,14,1,22,0,12,0,28,1,38,4,53,2,2,0,1,0,7,0,17,1,4,0,1,2,4,0,0,0,20151217
°­ºÏ10-1,201506,108900163,09577,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,0,13,0,55,1,81,0,109,2,108,1,43,0,40,1,24,1,23,0,15,0,30,0,62,0,45,1,37,0,43,0,31,0,7,0,14,0,0,20151217
°­ºÏ10-1,201506,108900105,09586,¹Ì¾Æ¿ª6¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,0,40,2,595,10,1499,77,1557,62,939,19,285,17,257,39,263,42,193,25,149,29,171,68,397,99,369,61,267,21,172,1,120,2,53,2,73,0,0,20151217
°­ºÏ10-1,201506,108900098,09594,¹Ì¾Æ¿ª7¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,4,53,172,151,229,246,343,188,258,214,139,106,159,94,264,105,245,99,238,77,337,94,684,153,734,106,867,121,1022,85,744,54,596,43,587,13,0,0,20151217
°­ºÏ10-1,201506,108900096,09631,±ú¼øÀÌ±è¹ä,0,0,0,0,0,0,0,0,0,0,7,1,40,1,89,1,134,1,74,1,14,1,30,0,65,3,43,2,36,0,79,4,71,4,86,5,93,5,97,15,113,8,96,8,125,8,0,0,20151217
°­ºÏ10-1,201506,108900091,09718,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,0,1,18,19,35,9,28,18,25,11,22,5,5,7,22,9,14,10,20,9,22,24,17,26,19,27,16,28,19,45,27,39,21,14,24,13,0,0,20151217
°­ºÏ10-1,201506,108900087,09769,°­ºÏ¹Ý¼®±³È¸,0,0,0,0,0,0,0,0,0,0,0,1,22,24,36,31,16,75,22,35,11,20,9,23,42,46,21,20,14,20,32,34,25,65,42,69,25,80,25,101,25,67,17,58,8,51,0,0,20151217
°­ºÏ10-1,201506,108900173,09775,ÈÇ¶ö¶óÄ¡Å²,0,0,0,0,0,0,0,0,0,0,13,1,15,27,18,38,15,147,40,107,31,42,13,33,24,51,24,83,23,69,28,87,57,112,46,129,44,152,28,148,26,86,45,93,29,77,0,0,20151217
°­ºÏ10-1,201506,108900079,09780,»ïÀÏ¾à±¹.·Ôµ¥¸¶Æ®,0,0,0,0,0,0,0,0,0,0,8,0,32,21,74,24,102,83,77,74,63,27,51,27,86,31,179,51,137,30,170,50,206,77,264,83,209,110,178,89,122,53,207,63,111,82,0,0,20151217
°­ºÏ10-1,201506,108900075,09786,»ï¾ç½ÃÀå,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,2,4,12,8,4,6,3,3,3,8,5,10,15,5,5,4,7,11,17,17,23,16,25,4,24,10,17,20,19,13,27,0,0,20151217
°­ºÏ10-1,201506,108900070,09792,Æä¸®Ä«³ªÄ¡Å²,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,13,14,8,25,12,11,6,5,5,14,8,11,5,10,13,15,21,36,18,49,9,36,2,43,6,41,4,45,5,38,0,0,20151217
°­ºÏ10-1,201506,108900065,09799,º¸¶÷¹Ì¿ë½Ç,0,0,0,0,0,0,0,0,0,0,0,2,7,5,12,10,14,26,5,33,0,12,0,11,2,23,1,24,1,33,0,31,2,55,2,75,1,71,1,81,2,52,0,73,0,39,0,1,20151217
°­ºÏ10-1,201506,108900157,09806,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°ü,0,0,0,0,0,0,0,0,0,0,0,2,0,20,174,80,199,105,9,56,3,52,2,33,3,53,1,77,0,71,1,74,2,114,3,189,2,175,3,159,1,85,2,166,0,97,0,4,20151217
°­ºÏ10-1,201506,108900159,09817,¿ù»ê½´ÆÛ,0,0,0,0,0,0,0,0,0,0,0,5,2,25,1,78,0,30,0,23,0,11,0,8,0,18,2,34,1,18,1,35,1,55,1,100,2,78,0,72,1,57,1,76,1,39,0,1,20151217
°­ºÏ10-1,201506,108900050,09824,Á¤Àººô¶ó,0,0,0,0,0,0,0,0,0,0,0,6,0,5,5,26,12,20,3,15,0,11,0,15,0,17,0,26,0,21,0,32,0,43,0,54,0,54,0,42,0,41,0,62,0,35,0,1,20151217
°­ºÏ10-1,201506,108900045,09830,»¡·¡°ñÀÔ±¸,0,0,0,0,0,0,0,0,0,0,1,4,4,12,263,56,210,49,93,43,9,23,5,33,6,40,5,77,8,64,16,95,27,142,44,206,21,197,0,204,0,103,10,207,1,122,0,3,20151217
°­ºÏ10-1,201506,108900040,09835,Ã»¼Ò³âµ¶¼­½Ç,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,18,12,13,9,11,0,14,1,9,0,9,2,17,3,6,4,15,5,15,6,30,8,24,1,25,1,23,0,24,0,17,0,0,20151217
°­ºÏ10-1,201506,108900160,09840,ÇâÃµ»çÀÔ±¸,0,0,0,0,0,0,0,0,0,0,0,1,4,7,13,53,20,59,24,59,7,38,8,16,3,20,3,45,2,21,4,46,6,42,3,75,1,67,3,62,5,55,12,67,1,46,0,0,20151217
°­ºÏ10-1,201506,108900161,09847,¹Ì¾çÁß°íµîÇÐ±³,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1184,203,888,132,576,70,0,30,7,33,1,65,1,78,4,65,74,109,326,180,246,222,195,237,4,208,5,124,3,179,0,138,0,4,20151217
°­ºÏ10-1,201506,108000128,09216,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°üÀÔ±¸,0,0,0,0,0,0,0,0,0,0,7,0,60,1,4,0,8,0,8,0,58,0,41,2,33,0,38,1,24,0,48,1,8,0,0,0,5,0,25,0,19,1,18,2,16,0,0,0,20151217
°­ºÏ10-1,201506,108900156,09517,¸¶À»¹ö½º»ç¹«½Ç,0,0,0,0,0,0,0,0,0,0,1,0,55,1,1,0,2,0,4,0,17,2,23,2,3,0,12,0,18,0,11,1,1,0,0,0,4,0,13,1,2,1,1,3,6,1,0,0,20151217
°­ºÏ10-1,201506,108900141,09525,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°ü,0,0,0,0,0,0,0,0,0,0,30,0,105,1,81,1,77,2,75,1,62,2,63,3,40,1,33,1,36,2,40,3,28,0,41,0,12,0,48,2,22,1,22,3,14,1,0,0,20151217
°­ºÏ10-1,201506,108900135,09532,º¸¶÷¹Ì¿ë½Ç,0,0,0,0,0,0,0,0,0,0,6,0,61,0,68,8,66,1,52,2,50,0,33,3,23,1,22,0,15,0,5,0,15,1,13,1,14,0,15,1,6,0,1,0,2,0,0,0,20151217
°­ºÏ10-1,201506,108900128,09540,Æä¸®Ä«³ªÄ¡Å²,0,0,0,0,0,0,0,0,0,0,5,0,91,1,165,14,117,13,43,13,46,6,30,11,22,6,14,4,20,3,27,8,16,4,23,4,9,5,33,0,11,2,0,0,4,0,0,0,20151217
°­ºÏ10-1,201506,108900123,09548,»ï¾ç½ÃÀå.·Ôµ¥¸¶Æ®,0,0,0,0,0,0,0,0,0,0,4,0,53,12,138,27,125,30,73,39,28,25,45,33,24,25,17,28,12,25,22,27,39,37,42,32,32,16,11,7,11,13,11,9,2,4,0,0,20151217
°­ºÏ10-1,201506,108900121,09554,»ï¾çºÎµ¿»ê,0,0,0,0,0,0,0,0,0,0,10,2,95,8,122,29,140,51,113,36,42,27,73,23,46,13,43,15,31,7,59,21,105,26,93,18,87,18,69,13,42,13,24,2,18,3,0,0,20151217
°­ºÏ10-1,201506,108900172,09561,»ï¾ç¿À°Å¸®,0,0,0,0,0,0,0,0,0,0,10,0,60,16,62,32,66,34,95,8,31,13,46,9,24,7,30,2,12,10,33,7,65,22,70,14,28,10,36,4,22,1,17,5,8,5,0,0,20151217
°­ºÏ10-1,201506,108900115,09569,±¸.»ï¾ç±ØÀå,0,0,0,0,0,0,0,0,0,0,7,3,43,30,54,64,64,73,50,37,24,13,27,9,23,6,17,5,12,11,16,16,29,29,35,11,30,11,13,17,10,6,2,6,3,6,0,0,20151217
°­ºÏ10-1,201506,108900029,09853,º®»ê¾ÆÆÄÆ®,0,0,0,0,0,0,0,0,0,0,1,2,23,12,0,1,1,0,2,8,7,18,7,18,1,17,0,19,9,26,5,14,0,2,0,3,3,9,2,22,9,32,3,24,0,18,0,0,20151217
°­ºÏ10-1,201506,108000139,09227,¼Ö»ùÅÍ³Î,0,0,0,0,0,0,0,0,0,0,21,0,53,8,2,0,3,0,3,1,61,12,17,12,9,24,31,31,30,19,23,13,6,1,2,0,3,8,17,21,10,8,4,20,5,15,0,10,20151217
°­ºÏ10-1,201506,108900155,09864,SK¾ÆÆÄÆ®,0,0,0,0,0,0,0,0,0,0,17,2,21,2,1,2,3,1,7,2,67,24,54,11,50,6,44,10,52,8,20,24,2,1,0,0,24,3,16,18,8,13,10,6,8,17,4,2,20151217
°­ºÏ10-1,201505,108900065,09799,º¸¶÷¹Ì¿ë½Ç,0,0,0,0,0,0,0,0,0,0,0,2,10,14,6,10,8,32,1,22,1,20,1,19,2,12,1,42,1,40,1,36,3,55,4,79,2,71,0,72,1,51,1,93,1,48,0,0,20151217
°­ºÏ10-1,201505,108900157,09806,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°ü,0,0,0,0,0,0,0,0,0,0,0,9,0,15,77,39,94,95,4,46,4,45,0,29,0,26,2,77,1,91,3,97,1,114,1,206,3,173,3,180,1,109,2,154,0,124,0,0,20151217
°­ºÏ10-1,201505,108900159,09817,¿ù»ê½´ÆÛ,0,0,0,0,0,0,0,0,0,0,0,6,0,24,0,69,8,34,0,23,0,15,1,8,0,20,1,35,0,22,1,33,0,71,0,82,0,79,0,85,1,54,1,90,0,45,0,0,20151217
°­ºÏ10-1,201505,108900050,09824,Á¤Àººô¶ó,0,0,0,0,0,0,0,0,0,0,0,3,0,10,10,28,12,21,4,24,0,13,0,13,0,16,0,24,0,28,2,32,1,47,0,56,0,42,0,47,0,53,0,67,0,40,0,0,20151217
°­ºÏ10-1,201505,108900158,09501,¹Ì¼Û°æ·Î´ç,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,0,3,0,2,0,24,0,17,1,14,1,23,0,21,3,58,3,2,0,3,0,26,1,21,4,6,6,2,0,6,0,0,0,20151217
°­ºÏ10-1,201505,108000128,09216,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°üÀÔ±¸,0,0,0,0,0,0,0,0,0,0,3,0,65,0,7,0,8,0,6,0,42,3,59,1,43,1,48,3,37,0,53,6,1,0,10,0,20,2,31,1,28,0,15,0,11,0,0,1,20151217
°­ºÏ10-1,201505,108900156,09517,¸¶À»¹ö½º»ç¹«½Ç,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,1,2,0,1,0,36,0,22,3,17,0,16,0,13,2,17,0,1,0,0,0,8,0,15,3,4,1,1,5,4,0,0,0,20151217
